"Time","hestia/local/temperature.mean"
2023-07-07 13:45:00,79 °F
2023-07-07 14:30:00,80 °F
2023-07-07 15:35:00,81 °F
2023-07-07 16:35:00,82 °F
2023-07-07 16:40:00,81.3 °F
2023-07-07 16:55:00,80 °F
2023-07-07 17:20:00,79 °F
2023-07-07 17:25:00,80 °F
2023-07-07 17:30:00,79 °F
2023-07-07 18:05:00,78 °F
2023-07-07 18:10:00,79 °F
2023-07-07 18:15:00,80 °F
2023-07-07 18:30:00,80.7 °F
2023-07-07 18:35:00,80 °F
2023-07-07 18:40:00,79 °F
2023-07-07 18:55:00,80 °F
2023-07-07 19:10:00,80.5 °F
2023-07-07 19:15:00,81 °F
2023-07-07 20:25:00,81.5 °F
2023-07-07 20:30:00,82 °F
2023-07-08 03:20:00,82.5 °F
2023-07-08 03:45:00,82.5 °F
2023-07-08 04:00:00,82.5 °F
2023-07-08 04:05:00,82.5 °F
2023-07-08 04:10:00,82.7 °F
2023-07-08 04:15:00,82 °F
2023-07-08 04:40:00,82.5 °F
2023-07-08 04:45:00,82.7 °F
2023-07-08 07:25:00,82.3 °F
2023-07-08 07:35:00,81 °F
2023-07-08 07:40:00,80 °F
2023-07-08 08:10:00,81 °F
2023-07-08 08:40:00,82 °F
2023-07-08 08:55:00,81.5 °F
2023-07-08 10:10:00,81 °F
2023-07-08 10:25:00,80 °F
2023-07-08 10:45:00,81 °F
2023-07-08 11:05:00,82 °F
2023-07-08 12:30:00,82.5 °F
2023-07-08 12:35:00,83 °F
2023-07-08 13:40:00,82 °F
2023-07-08 13:55:00,81 °F
2023-07-08 14:40:00,80.5 °F
2023-07-08 15:00:00,82 °F
2023-07-08 15:40:00,82.5 °F
2023-07-08 15:45:00,82.5 °F
2023-07-08 15:55:00,81 °F
2023-07-08 16:40:00,80.5 °F
2023-07-08 16:55:00,82 °F
2023-07-08 17:30:00,82.7 °F
2023-07-08 17:35:00,82 °F
2023-07-08 17:45:00,81 °F
2023-07-08 18:05:00,80 °F
2023-07-08 18:10:00,81 °F
2023-07-08 18:15:00,82 °F
2023-07-08 18:35:00,82.5 °F
2023-07-08 18:40:00,81 °F
2023-07-08 19:00:00,82 °F
2023-07-08 19:20:00,83 °F
2023-07-08 19:25:00,82.3 °F
2023-07-08 19:35:00,81 °F
2023-07-08 19:55:00,82 °F
2023-07-08 20:30:00,83 °F
2023-07-08 22:30:00,83 °F
2023-07-08 22:35:00,83.5 °F
2023-07-08 22:45:00,84 °F
2023-07-08 23:05:00,83 °F
2023-07-08 23:15:00,84 °F
2023-07-08 23:25:00,84 °F
2023-07-09 00:05:00,84 °F
2023-07-09 00:10:00,83 °F
2023-07-09 00:20:00,82 °F
2023-07-09 00:35:00,81 °F
2023-07-09 00:40:00,82 °F
2023-07-09 00:55:00,83 °F
2023-07-09 04:55:00,83.5 °F
2023-07-09 05:05:00,82 °F
2023-07-09 05:15:00,81.5 °F
2023-07-09 05:30:00,83 °F
2023-07-09 05:35:00,83 °F
2023-07-09 09:50:00,83.5 °F
2023-07-09 10:00:00,82 °F
2023-07-09 10:10:00,81 °F
2023-07-09 10:15:00,81.7 °F
2023-07-09 10:25:00,83 °F
2023-07-09 11:30:00,83.5 °F
2023-07-09 11:40:00,82 °F
2023-07-09 12:00:00,81.5 °F
2023-07-09 12:15:00,83 °F
2023-07-09 13:25:00,83.5 °F
2023-07-09 13:35:00,82 °F
2023-07-09 14:05:00,81.5 °F
2023-07-09 14:15:00,83 °F
2023-07-09 15:00:00,82 °F
2023-07-09 15:15:00,83 °F
2023-07-09 15:20:00,82 °F
2023-07-09 15:50:00,81 °F
2023-07-09 16:45:00,80.3 °F
2023-07-09 16:50:00,81 °F
2023-07-09 17:00:00,82 °F
2023-07-09 17:10:00,83 °F
2023-07-09 17:15:00,82 °F
2023-07-09 17:30:00,81 °F
2023-07-09 18:50:00,83 °F
2023-07-09 18:55:00,82 °F
2023-07-09 19:05:00,81 °F
2023-07-09 19:40:00,80 °F
2023-07-09 19:45:00,81 °F
2023-07-09 19:55:00,82 °F
2023-07-09 20:15:00,82.5 °F
2023-07-09 20:25:00,81 °F
2023-07-09 20:35:00,82 °F
2023-07-09 20:50:00,83 °F
2023-07-09 22:55:00,83.5 °F
2023-07-09 23:05:00,82 °F
2023-07-09 23:15:00,81 °F
2023-07-09 23:20:00,82 °F
2023-07-09 23:30:00,83 °F
2023-07-10 02:05:00,83.5 °F
2023-07-10 02:15:00,82 °F
2023-07-10 02:25:00,81 °F
2023-07-10 02:30:00,82 °F
2023-07-10 02:40:00,83 °F
2023-07-10 07:30:00,83.5 °F
2023-07-10 07:45:00,82 °F
2023-07-10 07:55:00,81 °F
2023-07-10 08:15:00,80 °F
2023-07-10 08:20:00,81 °F
2023-07-10 08:30:00,82 °F
2023-07-10 09:35:00,83 °F
2023-07-10 10:20:00,82 °F
2023-07-10 10:30:00,81 °F
2023-07-10 10:55:00,80 °F
2023-07-10 11:00:00,81 °F
2023-07-10 11:10:00,82 °F
2023-07-10 11:55:00,81 °F
2023-07-10 12:25:00,80 °F
2023-07-10 14:00:00,79 °F
2023-07-10 14:05:00,79.7 °F
2023-07-10 14:15:00,81 °F
2023-07-10 14:55:00,81.5 °F
2023-07-10 15:00:00,82 °F
2023-07-10 15:05:00,81 °F
2023-07-10 15:20:00,80 °F
2023-07-10 17:25:00,79.5 °F
2023-07-10 17:45:00,81 °F
2023-07-10 18:10:00,82 °F
2023-07-10 18:50:00,82.5 °F
2023-07-10 19:00:00,81 °F
2023-07-10 19:20:00,80.5 °F
2023-07-10 19:30:00,82 °F
2023-07-10 20:10:00,82.7 °F
2023-07-10 22:05:00,83.5 °F
2023-07-10 22:15:00,82 °F
2023-07-10 22:30:00,81 °F
2023-07-10 22:35:00,82 °F
2023-07-10 22:50:00,83 °F
2023-07-11 00:45:00,83.5 °F
2023-07-11 00:55:00,82 °F
2023-07-11 01:00:00,81 °F
2023-07-11 01:05:00,82 °F
2023-07-11 01:15:00,83 °F
2023-07-11 03:15:00,83.5 °F
2023-07-11 03:25:00,82 °F
2023-07-11 03:35:00,81 °F
2023-07-11 03:40:00,82 °F
2023-07-11 03:50:00,83 °F
2023-07-11 07:15:00,82 °F
2023-07-11 07:30:00,81 °F
2023-07-11 07:50:00,80.5 °F
2023-07-11 08:00:00,82 °F
2023-07-11 08:55:00,83 °F
2023-07-11 11:00:00,84 °F
2023-07-11 11:05:00,83 °F
2023-07-11 11:15:00,82 °F
2023-07-11 11:35:00,81 °F
2023-07-11 11:40:00,82 °F
2023-07-11 11:55:00,83 °F
2023-07-11 12:40:00,82 °F
2023-07-11 13:10:00,81 °F
2023-07-11 14:30:00,80.3 °F
2023-07-11 16:35:00,79.4 °F
2023-07-11 16:40:00,80 °F
2023-07-11 16:55:00,81 °F
2023-07-11 17:40:00,81.5 °F
2023-07-11 17:55:00,80 °F
2023-07-11 18:40:00,79 °F
2023-07-11 18:45:00,80 °F
2023-07-11 18:50:00,81 °F
2023-07-11 19:10:00,82 °F
2023-07-11 20:10:00,83 °F
2023-07-11 22:15:00,84 °F
2023-07-11 22:25:00,83 °F
2023-07-11 22:30:00,83.6 °F
2023-07-11 23:35:00,83 °F
2023-07-11 23:45:00,82 °F
2023-07-12 00:00:00,81 °F
2023-07-12 00:25:00,80.3 °F
2023-07-12 00:30:00,81 °F
2023-07-12 00:35:00,82 °F
2023-07-12 01:10:00,82.5 °F
2023-07-12 01:20:00,81 °F
2023-07-12 01:30:00,80 °F
2023-07-12 01:35:00,81 °F
2023-07-12 01:40:00,82 °F
2023-07-12 01:45:00,82 °F
2023-07-12 02:50:00,82.5 °F
2023-07-12 03:00:00,81 °F
2023-07-12 03:10:00,80 °F
2023-07-12 03:15:00,81 °F
2023-07-12 03:25:00,82 °F
2023-07-12 05:05:00,82.5 °F
2023-07-12 05:10:00,81 °F
2023-07-12 05:20:00,80.5 °F
2023-07-12 05:25:00,80.5 °F
2023-07-12 05:35:00,82 °F
2023-07-12 07:20:00,82 °F
2023-07-12 07:45:00,83 °F
2023-07-12 08:40:00,82.3 °F
2023-07-12 08:45:00,82.5 °F
2023-07-12 08:50:00,82.6 °F
2023-07-12 08:55:00,82 °F
2023-07-12 09:00:00,82.5 °F
2023-07-12 09:10:00,83 °F
2023-07-12 09:15:00,82 °F
2023-07-12 09:20:00,82.5 °F
2023-07-12 09:25:00,82.7 °F
2023-07-12 12:30:00,84 °F
2023-07-12 12:40:00,83 °F
2023-07-12 12:45:00,82 °F
2023-07-12 12:55:00,81.5 °F
2023-07-12 13:05:00,83 °F
2023-07-12 13:25:00,82 °F
2023-07-12 13:30:00,81 °F
2023-07-12 13:40:00,80 °F
2023-07-12 13:45:00,81 °F
2023-07-12 13:50:00,82 °F
2023-07-12 13:55:00,83 °F
2023-07-12 14:00:00,81.5 °F
2023-07-12 14:10:00,80.5 °F
2023-07-12 14:15:00,82 °F
2023-07-12 14:25:00,82.5 °F
2023-07-12 15:25:00,81.3 °F
2023-07-12 15:30:00,81.5 °F
2023-07-12 17:25:00,80.5 °F
2023-07-12 17:35:00,82 °F
2023-07-12 18:05:00,83 °F
2023-07-12 18:10:00,82 °F
2023-07-12 18:25:00,81 °F
2023-07-12 18:30:00,81.5 °F
2023-07-12 19:30:00,82 °F
2023-07-12 19:55:00,83 °F
2023-07-12 21:30:00,84 °F
2023-07-12 22:20:00,83 °F
2023-07-12 22:25:00,82 °F
2023-07-12 22:35:00,81 °F
2023-07-12 22:50:00,80.5 °F
2023-07-12 22:55:00,82 °F
2023-07-12 23:05:00,83 °F
2023-07-12 23:10:00,82 °F
2023-07-12 23:15:00,81 °F
2023-07-12 23:20:00,80 °F
2023-07-12 23:25:00,81 °F
2023-07-12 23:30:00,82 °F
2023-07-12 23:45:00,82.5 °F
2023-07-12 23:50:00,81.3 °F
2023-07-13 00:00:00,80 °F
2023-07-13 00:05:00,81 °F
2023-07-13 00:10:00,82 °F
2023-07-13 00:40:00,82.5 °F
2023-07-13 00:45:00,81 °F
2023-07-13 00:50:00,80 °F
2023-07-13 00:55:00,81 °F
2023-07-13 01:05:00,82 °F
2023-07-13 01:55:00,83 °F
2023-07-13 02:00:00,82 °F
2023-07-13 02:05:00,81 °F
2023-07-13 02:10:00,80.5 °F
2023-07-13 02:20:00,82 °F
2023-07-13 03:00:00,82.5 °F
2023-07-13 03:05:00,81 °F
2023-07-13 03:15:00,80.5 °F
2023-07-13 03:25:00,82 °F
2023-07-13 04:15:00,82.5 °F
2023-07-13 04:20:00,81 °F
2023-07-13 04:30:00,80.5 °F
2023-07-13 04:40:00,82 °F
2023-07-13 06:05:00,82.5 °F
2023-07-13 06:10:00,81 °F
2023-07-13 06:20:00,80 °F
2023-07-13 06:25:00,81 °F
2023-07-13 06:30:00,82 °F
2023-07-13 07:10:00,82.5 °F
2023-07-13 07:15:00,81 °F
2023-07-13 07:20:00,80 °F
2023-07-13 07:25:00,81 °F
2023-07-13 07:30:00,82 °F
2023-07-13 08:00:00,82.5 °F
2023-07-13 08:05:00,81.5 °F
2023-07-13 08:35:00,83 °F
2023-07-13 08:40:00,82.5 °F
2023-07-13 08:50:00,82.5 °F
2023-07-13 08:55:00,82.3 °F
2023-07-13 09:05:00,82.7 °F
2023-07-13 10:10:00,82 °F
2023-07-13 10:15:00,81 °F
2023-07-13 10:30:00,80 °F
2023-07-13 10:35:00,81 °F
2023-07-13 10:40:00,82 °F
2023-07-13 10:55:00,82.5 °F
2023-07-13 11:00:00,82.5 °F
2023-07-13 11:05:00,81 °F
2023-07-13 11:15:00,80.5 °F
2023-07-13 11:20:00,82 °F
2023-07-13 11:35:00,82.5 °F
2023-07-13 11:45:00,81 °F
2023-07-13 11:55:00,80.5 °F
2023-07-13 12:00:00,82 °F
2023-07-13 12:20:00,82.5 °F
2023-07-13 12:25:00,81 °F
2023-07-13 12:35:00,80 °F
2023-07-13 12:40:00,81 °F
2023-07-13 12:45:00,82 °F
2023-07-13 13:00:00,82.5 °F
2023-07-13 13:10:00,81 °F
2023-07-13 13:25:00,80.5 °F
2023-07-13 13:30:00,82 °F
2023-07-13 13:45:00,82.5 °F
2023-07-13 13:55:00,81 °F
2023-07-13 14:15:00,80.5 °F
2023-07-13 14:20:00,82 °F
2023-07-13 14:30:00,83 °F
2023-07-13 14:35:00,82 °F
2023-07-13 14:40:00,81 °F
2023-07-13 15:15:00,80.5 °F
2023-07-13 15:20:00,82 °F
2023-07-13 15:40:00,82.5 °F
2023-07-13 15:50:00,81 °F
2023-07-13 16:20:00,80.5 °F
2023-07-13 16:25:00,82 °F
2023-07-13 16:45:00,82.5 °F
2023-07-13 16:55:00,81 °F
2023-07-13 17:30:00,80.5 °F
2023-07-13 17:35:00,82 °F
2023-07-13 17:55:00,83 °F
2023-07-13 18:00:00,82 °F
2023-07-13 18:05:00,81 °F
2023-07-13 18:10:00,81 °F
2023-07-13 18:40:00,80.5 °F
2023-07-13 18:50:00,82 °F
2023-07-13 19:05:00,82.5 °F
2023-07-13 19:10:00,83 °F
2023-07-13 19:15:00,82 °F
2023-07-13 19:20:00,81 °F
2023-07-13 19:45:00,80.5 °F
2023-07-13 19:50:00,82 °F
2023-07-13 20:10:00,82.5 °F
2023-07-13 20:20:00,83 °F
2023-07-13 21:45:00,83.7 °F
2023-07-13 22:25:00,83 °F
2023-07-13 22:30:00,82 °F
2023-07-13 22:40:00,83 °F
2023-07-13 23:00:00,82 °F
2023-07-13 23:15:00,81 °F
2023-07-13 23:40:00,80 °F
2023-07-13 23:45:00,81 °F
2023-07-13 23:55:00,82 °F
2023-07-14 00:25:00,82.5 °F
2023-07-14 00:30:00,81 °F
2023-07-14 00:40:00,80 °F
2023-07-14 00:45:00,81 °F
2023-07-14 00:55:00,82 °F
2023-07-14 01:40:00,82.5 °F
2023-07-14 01:45:00,81 °F
2023-07-14 01:55:00,80 °F
2023-07-14 02:00:00,81 °F
2023-07-14 02:10:00,82 °F
2023-07-14 03:05:00,82.5 °F
2023-07-14 03:15:00,81 °F
2023-07-14 03:25:00,80 °F
2023-07-14 03:30:00,81 °F
2023-07-14 03:45:00,82 °F
2023-07-14 05:25:00,82.5 °F
2023-07-14 05:35:00,81 °F
2023-07-14 05:50:00,82 °F
2023-07-14 06:45:00,83 °F
2023-07-14 08:55:00,82 °F
2023-07-14 09:05:00,83 °F
2023-07-14 10:45:00,83.7 °F
2023-07-14 12:35:00,83 °F
2023-07-14 12:45:00,82 °F
2023-07-14 13:40:00,83 °F
2023-07-14 14:00:00,82 °F
2023-07-14 14:30:00,81 °F
2023-07-14 15:45:00,82 °F
2023-07-14 16:20:00,82.5 °F
2023-07-14 16:25:00,83 °F
2023-07-14 17:25:00,84 °F
2023-07-14 17:30:00,83 °F
2023-07-14 17:40:00,82 °F
2023-07-14 18:20:00,81.5 °F
2023-07-14 18:30:00,83 °F
2023-07-14 19:00:00,83.5 °F
2023-07-14 19:10:00,82 °F
2023-07-14 19:25:00,81 °F
2023-07-14 19:30:00,82 °F
2023-07-14 19:40:00,83 °F
2023-07-14 20:00:00,84 °F
2023-07-14 22:25:00,84.5 °F
2023-07-14 22:35:00,83 °F
2023-07-14 22:45:00,82.3 °F
2023-07-14 22:50:00,83 °F
2023-07-14 23:00:00,84 °F
2023-07-14 23:10:00,83 °F
2023-07-14 23:15:00,82 °F
2023-07-14 23:35:00,81 °F
2023-07-15 00:00:00,80 °F
2023-07-15 00:05:00,81 °F
2023-07-15 00:15:00,82 °F
2023-07-15 00:50:00,82.5 °F
2023-07-15 01:00:00,81 °F
2023-07-15 01:10:00,80.5 °F
2023-07-15 01:20:00,82 °F
2023-07-15 02:15:00,82.5 °F
2023-07-15 02:25:00,81 °F
2023-07-15 02:30:00,80 °F
2023-07-15 02:35:00,81 °F
2023-07-15 02:45:00,82 °F
2023-07-15 02:50:00,82 °F
2023-07-15 04:05:00,82.5 °F
2023-07-15 04:10:00,81 °F
2023-07-15 04:20:00,80 °F
2023-07-15 04:25:00,81 °F
2023-07-15 04:35:00,82 °F
2023-07-15 06:00:00,82.5 °F
2023-07-15 06:05:00,81 °F
2023-07-15 06:15:00,80 °F
2023-07-15 06:20:00,81 °F
2023-07-15 06:30:00,82 °F
2023-07-15 08:00:00,82.5 °F
2023-07-15 08:20:00,83 °F
2023-07-15 10:40:00,82 °F
2023-07-15 10:55:00,81 °F
2023-07-15 11:00:00,80 °F
2023-07-15 11:05:00,81 °F
2023-07-15 11:10:00,82 °F
2023-07-15 11:20:00,83 °F
2023-07-15 11:25:00,81.5 °F
2023-07-15 11:30:00,80.5 °F
2023-07-15 11:35:00,82 °F
2023-07-15 12:00:00,82.5 °F
2023-07-15 12:05:00,81 °F
2023-07-15 12:10:00,80.3 °F
2023-07-15 12:35:00,81 °F
2023-07-15 12:40:00,81.5 °F
2023-07-15 12:50:00,80.5 °F
2023-07-15 13:05:00,80 °F
2023-07-15 13:10:00,81 °F
2023-07-15 13:15:00,82 °F
2023-07-15 13:20:00,81 °F
2023-07-15 13:30:00,80 °F
2023-07-15 14:00:00,79.5 °F
2023-07-15 14:05:00,81 °F
2023-07-15 14:15:00,81.5 °F
2023-07-15 14:25:00,80 °F
2023-07-15 14:40:00,81 °F
2023-07-15 14:50:00,81.5 °F
2023-07-15 14:55:00,80 °F
2023-07-15 15:00:00,81 °F
2023-07-15 15:05:00,82 °F
2023-07-15 15:10:00,81 °F
2023-07-15 15:20:00,80 °F
2023-07-15 15:25:00,81 °F
2023-07-15 15:30:00,82 °F
2023-07-15 16:00:00,82.5 °F
2023-07-15 16:10:00,81 °F
2023-07-15 16:30:00,80.5 °F
2023-07-15 16:35:00,82 °F
2023-07-15 16:55:00,82.5 °F
2023-07-15 17:00:00,81 °F
2023-07-15 17:30:00,80.5 °F
2023-07-15 17:35:00,82 °F
2023-07-15 17:55:00,82.5 °F
2023-07-15 18:05:00,81 °F
2023-07-15 18:35:00,80.5 °F
2023-07-15 18:40:00,82 °F
2023-07-15 18:55:00,82.5 °F
2023-07-15 19:05:00,81 °F
2023-07-15 19:20:00,80.5 °F
2023-07-15 19:25:00,82 °F
2023-07-15 19:45:00,83 °F
2023-07-15 21:00:00,83.5 °F
2023-07-15 21:05:00,84 °F
2023-07-15 21:15:00,83.5 °F
2023-07-15 21:20:00,83.5 °F
2023-07-15 23:30:00,83 °F
2023-07-15 23:40:00,82 °F
2023-07-16 00:00:00,81.3 °F
2023-07-16 00:25:00,80 °F
2023-07-16 00:30:00,81 °F
2023-07-16 00:35:00,82 °F
2023-07-16 01:25:00,82.5 °F
2023-07-16 01:35:00,81 °F
2023-07-16 01:50:00,80.5 °F
2023-07-16 02:00:00,82 °F
2023-07-16 03:10:00,83 °F
2023-07-16 03:15:00,82 °F
2023-07-16 03:20:00,81 °F
2023-07-16 03:30:00,80.5 °F
2023-07-16 03:40:00,82 °F
2023-07-16 04:50:00,82.5 °F
2023-07-16 04:55:00,81 °F
2023-07-16 05:10:00,80 °F
2023-07-16 05:15:00,81 °F
2023-07-16 05:25:00,82 °F
2023-07-16 07:40:00,82.5 °F
2023-07-16 08:30:00,83 °F
2023-07-16 10:50:00,84 °F
2023-07-16 13:35:00,84.5 °F
2023-07-16 13:50:00,83 °F
2023-07-16 14:05:00,82 °F
2023-07-16 14:10:00,82.7 °F
2023-07-16 14:15:00,84 °F
2023-07-16 15:00:00,84.5 °F
2023-07-16 15:15:00,83 °F
2023-07-16 15:55:00,82.5 °F
2023-07-16 16:05:00,83.7 °F
2023-07-16 16:50:00,84.5 °F
2023-07-16 17:15:00,83 °F
2023-07-16 18:15:00,82 °F
2023-07-16 18:40:00,83 °F
2023-07-16 19:00:00,83.7 °F
2023-07-16 20:05:00,85 °F
2023-07-16 20:10:00,84.5 °F
2023-07-16 21:25:00,84 °F
2023-07-16 21:30:00,83 °F
2023-07-16 21:50:00,82 °F
2023-07-16 22:45:00,83 °F
2023-07-16 23:45:00,84 °F
2023-07-16 23:50:00,83 °F
2023-07-16 23:55:00,84 °F
2023-07-17 00:00:00,83.5 °F
2023-07-17 02:55:00,83 °F
2023-07-17 03:05:00,82 °F
2023-07-17 03:20:00,81 °F
2023-07-17 03:25:00,82 °F
2023-07-17 03:35:00,83 °F
2023-07-17 05:40:00,83.5 °F
2023-07-17 05:50:00,82 °F
2023-07-17 06:00:00,81 °F
2023-07-17 06:15:00,80.3 °F
2023-07-17 06:20:00,81 °F
2023-07-17 06:25:00,82 °F
2023-07-17 07:05:00,82.5 °F
2023-07-17 07:10:00,82.6 °F
2023-07-17 07:15:00,82.5 °F
2023-07-17 10:30:00,84 °F
2023-07-17 10:40:00,83.5 °F
2023-07-17 11:20:00,83 °F
2023-07-17 11:30:00,82 °F
2023-07-17 12:05:00,81 °F
2023-07-17 12:10:00,81.5 °F
2023-07-17 12:25:00,82 °F
2023-07-17 12:45:00,83 °F
2023-07-17 12:50:00,82 °F
2023-07-17 12:55:00,81.5 °F
2023-07-17 13:00:00,81 °F
2023-07-17 14:00:00,80.5 °F
2023-07-17 14:05:00,80 °F
2023-07-17 14:10:00,80.5 °F
2023-07-17 14:15:00,81 °F
2023-07-17 14:25:00,82 °F
2023-07-17 14:30:00,81.5 °F
2023-07-17 14:45:00,81 °F
2023-07-17 15:30:00,81.5 °F
2023-07-17 16:05:00,80.5 °F
2023-07-17 16:15:00,80 °F
2023-07-17 16:20:00,81 °F
2023-07-17 16:30:00,82 °F
2023-07-17 16:55:00,81 °F
2023-07-17 17:00:00,82 °F
2023-07-17 17:25:00,83 °F
2023-07-17 17:35:00,82 °F
2023-07-17 17:50:00,81.5 °F
2023-07-17 18:00:00,83 °F
2023-07-17 18:10:00,82 °F
2023-07-17 18:25:00,83 °F
2023-07-17 18:35:00,82 °F
2023-07-17 18:50:00,83 °F
2023-07-17 19:25:00,83.7 °F
2023-07-17 21:55:00,84.5 °F
2023-07-17 22:00:00,83 °F
2023-07-17 22:05:00,82.5 °F
2023-07-17 22:15:00,84 °F
2023-07-17 22:45:00,83 °F
2023-07-17 22:50:00,82 °F
2023-07-17 23:00:00,81 °F
2023-07-17 23:05:00,82.5 °F
2023-07-17 23:15:00,84 °F
2023-07-17 23:20:00,83 °F
2023-07-17 23:30:00,82 °F
2023-07-17 23:45:00,81 °F
2023-07-17 23:50:00,82 °F
2023-07-18 00:05:00,83 °F
2023-07-18 01:25:00,83.5 °F
2023-07-18 01:30:00,83.7 °F
2023-07-18 08:35:00,84.5 °F
2023-07-18 08:45:00,83 °F
2023-07-18 08:55:00,82 °F
2023-07-18 09:00:00,83 °F
2023-07-18 09:15:00,83.7 °F
2023-07-18 12:00:00,84.5 °F
2023-07-18 12:10:00,83 °F
2023-07-18 12:25:00,82 °F
2023-07-18 12:30:00,83 °F
2023-07-18 12:35:00,84 °F
2023-07-18 13:25:00,84.5 °F
2023-07-18 13:35:00,83 °F
2023-07-18 13:45:00,82.3 °F
2023-07-18 13:50:00,82.7 °F
2023-07-18 13:55:00,82 °F
2023-07-18 14:00:00,82.5 °F
2023-07-18 14:05:00,83 °F
2023-07-18 14:10:00,82 °F
2023-07-18 14:30:00,81 °F
2023-07-18 14:35:00,81.7 °F
2023-07-18 14:50:00,81 °F
2023-07-18 14:55:00,82 °F
2023-07-18 15:00:00,83 °F
2023-07-18 15:15:00,82 °F
2023-07-18 16:25:00,82.5 °F
2023-07-18 16:35:00,82.5 °F
2023-07-18 16:50:00,83 °F
2023-07-18 17:30:00,82 °F
2023-07-18 17:35:00,82.7 °F
2023-07-18 18:10:00,84 °F
2023-07-18 19:30:00,85 °F
2023-07-18 19:35:00,84 °F
2023-07-18 19:40:00,84.7 °F
2023-07-18 21:45:00,85.5 °F
2023-07-18 21:50:00,84 °F
2023-07-18 21:55:00,83.5 °F
2023-07-18 22:00:00,83 °F
2023-07-18 22:15:00,82 °F
2023-07-18 22:25:00,82.5 °F
2023-07-18 22:45:00,83 °F
2023-07-18 23:00:00,84 °F
2023-07-18 23:15:00,85 °F
2023-07-18 23:20:00,84 °F
2023-07-18 23:25:00,83 °F
2023-07-18 23:30:00,82.5 °F
2023-07-18 23:35:00,82 °F
2023-07-18 23:55:00,83 °F
2023-07-19 00:55:00,84 °F
2023-07-19 01:00:00,83.4 °F
2023-07-19 01:05:00,84 °F
2023-07-19 07:05:00,83 °F
2023-07-19 07:15:00,82.5 °F
2023-07-19 07:20:00,82.5 °F
2023-07-19 07:40:00,84 °F
2023-07-19 07:45:00,83.5 °F
2023-07-19 08:00:00,83.3 °F
2023-07-19 08:05:00,83.5 °F
2023-07-19 08:15:00,84 °F
2023-07-19 09:55:00,85 °F
2023-07-19 10:00:00,84.5 °F
2023-07-19 10:05:00,84 °F
2023-07-19 10:25:00,84.5 °F
2023-07-19 10:30:00,84.5 °F
2023-07-19 10:35:00,84.6 °F
2023-07-19 10:40:00,85 °F
2023-07-19 10:50:00,84.5 °F
2023-07-19 12:40:00,84 °F
2023-07-19 12:50:00,83.3 °F
2023-07-19 12:55:00,83.5 °F
2023-07-19 13:15:00,82.5 °F
2023-07-19 13:25:00,84 °F
2023-07-19 13:45:00,84.5 °F
2023-07-19 13:55:00,83 °F
2023-07-19 14:10:00,82.5 °F
2023-07-19 14:15:00,84 °F
2023-07-19 14:55:00,85 °F
2023-07-19 15:00:00,84 °F
2023-07-19 15:10:00,83 °F
2023-07-19 15:35:00,84 °F
2023-07-19 16:20:00,83 °F
2023-07-19 17:05:00,82 °F
2023-07-19 17:10:00,82.5 °F
2023-07-19 17:15:00,83 °F
2023-07-19 17:20:00,82.5 °F
2023-07-19 17:40:00,82.3 °F
2023-07-19 18:50:00,81 °F
2023-07-19 18:55:00,81.7 °F
2023-07-19 19:00:00,83 °F
2023-07-19 19:55:00,84 °F
2023-07-19 21:50:00,84.5 °F
2023-07-19 22:00:00,83 °F
2023-07-19 22:10:00,82.5 °F
2023-07-19 22:15:00,84 °F
2023-07-19 23:05:00,83 °F
2023-07-19 23:20:00,82 °F
2023-07-19 23:45:00,81.5 °F
2023-07-20 00:00:00,83 °F
2023-07-20 00:55:00,83.5 °F
2023-07-20 01:00:00,83.7 °F
2023-07-20 06:15:00,83 °F
2023-07-20 06:20:00,82 °F
2023-07-20 06:25:00,83 °F
2023-07-20 06:40:00,83.5 °F
2023-07-20 06:45:00,83.7 °F
2023-07-20 09:10:00,84.5 °F
2023-07-20 09:25:00,83 °F
2023-07-20 09:40:00,82 °F
2023-07-20 09:45:00,83 °F
2023-07-20 10:00:00,82 °F
2023-07-20 10:25:00,83 °F
2023-07-20 10:30:00,83 °F
2023-07-20 11:25:00,83.5 °F
2023-07-20 11:30:00,83.7 °F
2023-07-20 12:05:00,83 °F
2023-07-20 12:20:00,82 °F
2023-07-20 12:45:00,81.4 °F
2023-07-20 12:50:00,81.5 °F
2023-07-20 14:10:00,80.5 °F
2023-07-20 14:20:00,82 °F
2023-07-20 15:20:00,81 °F
2023-07-20 16:05:00,82 °F
2023-07-20 16:50:00,82.5 °F
2023-07-20 17:20:00,81.3 °F
2023-07-20 18:45:00,80.5 °F
2023-07-20 19:00:00,82 °F
2023-07-20 20:15:00,82.7 °F
2023-07-20 21:35:00,84 °F
2023-07-20 21:40:00,83.5 °F
2023-07-20 21:45:00,83.5 °F
2023-07-20 23:20:00,83 °F
2023-07-20 23:30:00,82.3 °F
2023-07-20 23:45:00,81 °F
2023-07-20 23:50:00,81.7 °F
2023-07-21 00:05:00,83 °F
2023-07-21 01:50:00,83.5 °F
2023-07-21 02:00:00,83.7 °F
2023-07-21 02:05:00,83.5 °F
2023-07-21 02:20:00,83.5 °F
2023-07-21 07:00:00,83 °F
2023-07-21 07:05:00,82 °F
2023-07-21 07:10:00,83 °F
2023-07-21 08:25:00,83.5 °F
2023-07-21 08:30:00,84 °F
2023-07-21 12:00:00,85 °F
